oid,category
729673830,autosport
497868207,volleyball
997758226,tennis
976274208,extreme
946552139,motosport
516878434,football
309752232,volleyball
722326419,volleyball
566255305,tennis
694176212,motosport
490004308,tennis
484770022,winter_sport
185122614,tennis
978152436,extreme
456365104,football
163267719,winter_sport
127525432,volleyball
694176212,extreme
451609521,athletics
113480613,boardgames
882493006,football
397238625,hockey
892724112,motosport
410422939,basketball
920673602,volleyball
964864035,volleyball
690730704,motosport
466949309,tennis
5492000,boardgames
699404808,winter_sport
636813919,extreme
10778511,hockey
573720128,extreme
350854638,motosport
129966125,football
772243338,basketball
704754304,extreme
650371125,extreme
673423735,motosport
806603917,winter_sport
332820822,martial_arts
483440203,motosport
152027915,tennis
934775902,boardgames
621494509,boardgames
606598308,basketball
490784125,autosport
529365418,boardgames
793527036,martial_arts
720980602,winter_sport
214775512,volleyball
188871818,boardgames
846615403,martial_arts
569162732,winter_sport
307052612,motosport
871203616,boardgames
186064128,winter_sport
669684718,winter_sport
3905302,boardgames
753204021,basketball
869518006,autosport
152328435,winter_sport
837411601,extreme
17142414,autosport
610608320,martial_arts
356167110,hockey
881714831,boardgames
297584824,extreme
353182908,hockey
608202837,martial_arts
38824639,winter_sport
258919913,basketball
252647132,volleyball
362038305,extreme
773639931,volleyball
933536635,winter_sport
583649127,motosport
325340028,football
656321537,extreme
976726439,martial_arts
445982121,athletics
573599818,extreme
354506919,football
901046514,tennis
52704700,extreme
593313032,martial_arts
95187032,martial_arts
954309335,autosport
483669103,motosport
855240530,hockey
217336832,football
548773538,basketball
881039026,volleyball
84609918,tennis
981950805,boardgames
793483105,volleyball
712523014,tennis
942578728,boardgames
443224606,autosport
313283509,volleyball
652028722,volleyball
168804232,martial_arts
357676832,basketball
63796435,hockey
905243708,extreme
569390901,hockey
382246238,autosport
906965618,athletics
820937225,extreme
991437726,boardgames
214283216,football
707243606,athletics
419776727,football
191197220,tennis
718004107,winter_sport
108159118,athletics
757382404,motosport
752730414,extreme
411058433,football
986135626,boardgames
120860807,athletics
570876811,extreme
873304510,extreme
443224606,autosport
628940512,basketball
633910216,boardgames
415048434,boardgames
653555418,extreme
170400932,martial_arts
458257228,volleyball
371194832,hockey
695058203,athletics
602432133,winter_sport
402635101,tennis
821566411,winter_sport
805173438,athletics
831253324,winter_sport
635660039,extreme
957467121,football
703645610,winter_sport
718520728,motosport
298821701,motosport
58056119,motosport
22036439,athletics
918645004,winter_sport
495993616,motosport
544238018,extreme
633910216,boardgames
876929904,volleyball
123871733,motosport
896038516,basketball
206462427,winter_sport
613510504,basketball
76945400,hockey
497113516,martial_arts
325137301,winter_sport
563416735,winter_sport
110161928,autosport
560746300,boardgames
119067016,football
32712332,autosport
923366304,tennis
885777902,motosport
777792529,hockey
96550538,motosport
15687720,boardgames
548575926,martial_arts
346051213,football
369774809,football
475206109,volleyball
875961536,volleyball
330574029,hockey
433461909,motosport
742720004,boardgames
19561637,autosport
685403029,basketball
732719339,martial_arts
731751516,tennis
421471925,football
105159200,football
949907629,boardgames
17474117,basketball
46557902,extreme
453489307,hockey
58828435,basketball
398016315,volleyball
91524722,hockey
242791832,boardgames
369510408,martial_arts
928894020,football
165629003,winter_sport
302563336,autosport
795983000,autosport
657046535,boardgames
721281612,tennis
513724303,autosport
739334607,tennis
626123703,boardgames
988322537,extreme
151688620,winter_sport
506779112,football
965232823,football
243150312,winter_sport
941655901,winter_sport
185046019,volleyball
379173710,autosport
879807905,football
377199730,motosport
251684639,motosport
909448138,athletics
809470704,football
349748832,football
364130824,tennis
608202837,martial_arts
958737102,winter_sport
858270913,basketball
923126630,tennis
987772401,football
769822207,volleyball
271744519,martial_arts
577954824,extreme
618050834,extreme
896187322,basketball
216451201,extreme
130907226,extreme
891334035,motosport
895774202,extreme
52498920,winter_sport
436075506,extreme
801563116,autosport
131876911,extreme
116718123,athletics
521758907,athletics
164938627,athletics
357831525,winter_sport
965112735,boardgames
793498528,martial_arts
337047403,winter_sport
678814727,volleyball
783745007,hockey
559217017,winter_sport
982459907,autosport
57043301,athletics
685187327,autosport
850982633,boardgames
708186121,football
68735805,motosport
271744519,martial_arts
878785139,motosport
788319022,autosport
704493238,martial_arts
650213926,motosport
361446201,extreme
200403021,martial_arts
87100822,martial_arts
920673602,winter_sport
594307803,extreme
224117102,boardgames
151563426,volleyball
912568719,autosport
534740330,athletics
949032612,boardgames
336705925,extreme
883911111,extreme
372120119,football
392205005,football
495216520,tennis
853736228,volleyball
534740330,athletics
896038516,basketball
892724112,motosport
921937508,basketball
765668814,autosport
498073839,football
110567026,athletics
262649514,hockey
547766236,basketball
636863230,extreme
597803422,hockey
720267537,winter_sport
37933603,extreme
413319722,extreme
960682626,motosport
468180423,football
769467634,extreme
199260030,extreme
565820003,motosport
374161020,volleyball
842350816,motosport
306975214,autosport
543395536,extreme
95322821,motosport
424072328,volleyball
78576008,football
500328511,extreme
843846307,football
105159200,hockey
229925816,motosport
438386826,winter_sport
661807414,boardgames
888914411,boardgames
250868121,football
143397604,athletics
194289811,basketball
367128632,hockey
718731007,hockey
154343628,hockey
920712623,tennis
810689517,winter_sport
718968334,boardgames
310690308,basketball
254489118,tennis
442857922,boardgames
648146022,football
584346327,athletics
633244217,winter_sport
68218829,boardgames
730777029,autosport
631811222,tennis
433717313,motosport
844717635,martial_arts
875931726,autosport
951144506,volleyball
21598420,winter_sport
754130730,martial_arts
361486400,extreme
334684635,volleyball
392033223,volleyball
820937225,autosport
293927219,boardgames
839751918,tennis
456365104,extreme
58828435,basketball
762195413,athletics
294739001,volleyball
847243834,winter_sport
175684103,boardgames
754370035,football
66862529,boardgames
588021734,basketball
336407414,football
820407333,volleyball
974417010,volleyball
777388529,tennis
447660100,football
941480814,boardgames
432881818,volleyball
209708505,basketball
753204021,hockey
776648409,extreme
511077225,athletics
123949320,hockey
584644404,boardgames
905312229,athletics
799841423,athletics
44066515,hockey
45741408,autosport
596424711,athletics
395618404,martial_arts
133265812,extreme
514610616,tennis
600699419,boardgames
242791832,extreme
909250315,extreme
737153530,autosport
412582902,motosport
487461304,tennis
408612401,basketball
486848704,hockey
598946537,tennis
435847516,volleyball
609698935,motosport
38798826,winter_sport
623907520,athletics
597803422,hockey
720194726,motosport
853317727,boardgames
369510408,hockey
919983808,boardgames
129966125,extreme
184939504,volleyball
669425923,martial_arts
406191709,motosport
649198810,extreme
645562129,athletics
200854829,hockey
111216229,tennis
134189922,winter_sport
472102715,extreme
219875603,basketball
87688401,football
130540023,tennis
160913325,volleyball
795681906,autosport
415737436,autosport
953619614,extreme
621621214,winter_sport
656137117,football
769467634,autosport
330574029,hockey
920553522,football
356043123,martial_arts
923366304,tennis
52498920,athletics
553168723,tennis
327734729,extreme
452666501,basketball
636813919,basketball
548575926,martial_arts
597803422,basketball
555032604,basketball
756352731,basketball
372619507,martial_arts
867517906,volleyball
879179136,football
86508807,volleyball
540241108,motosport
850748314,autosport
688031531,martial_arts
192169939,volleyball
28624709,basketball
957467121,boardgames
104166914,boardgames
888762027,martial_arts
216695313,winter_sport
323542800,basketball
868970032,boardgames
128159832,motosport
583649127,athletics
799507205,winter_sport
412582902,athletics
590168531,hockey
883696318,boardgames
772796121,winter_sport
542840716,motosport
479862616,hockey
158241534,volleyball
118342520,hockey
952958325,basketball
503681221,extreme
340307719,autosport
463889624,boardgames
152328435,volleyball
716233230,hockey
583140311,basketball
571488727,winter_sport
703645610,winter_sport
226571001,autosport
493329800,basketball
742197116,tennis
119067016,football
401762737,autosport
995560132,autosport
913037318,boardgames
410728131,extreme
426714607,football
540326921,boardgames
763019216,autosport
619136712,football
33335702,hockey
618948831,autosport
329140217,motosport
505512209,martial_arts
918364537,winter_sport
821674032,hockey
642194214,martial_arts
398016315,extreme
542840716,extreme
323542800,football
548773538,tennis
753336639,winter_sport
687615825,extreme
697962815,football
597320201,athletics
382790721,martial_arts
101931638,boardgames
588492128,boardgames
663005300,tennis
131249529,motosport
733364110,autosport
676067213,tennis
720700227,volleyball
50657202,tennis
694431706,athletics
358997321,motosport
149642906,tennis
306441436,winter_sport
310100109,winter_sport
500328511,basketball
329140217,motosport
584124420,basketball
227716111,basketball
487411805,athletics
149642906,tennis
493301008,extreme
695005818,martial_arts
341458225,winter_sport
421797403,football
51478403,tennis
262629904,tennis
266940400,tennis
311125219,tennis
214726412,athletics
83051405,winter_sport
256309326,autosport
501121024,autosport
716730813,athletics
651673205,hockey
128444506,tennis
597076427,tennis
759592926,winter_sport
411875725,volleyball
447547920,hockey
194359403,hockey
849288127,volleyball
805618829,basketball
633667826,basketball
118342520,basketball
421471925,martial_arts
713015830,basketball
841922601,motosport
113904702,motosport
353182908,autosport
229614602,motosport
216195912,winter_sport
450530620,autosport
933468212,boardgames
874382204,tennis
676067213,tennis
902709331,volleyball
191197220,tennis
292717533,boardgames
74514107,athletics
424072328,volleyball
398887933,volleyball
464496500,martial_arts
650213926,autosport
770007815,hockey
272974518,motosport
6841824,winter_sport
147606020,motosport
362038305,extreme
77435832,extreme
421579134,tennis
78576008,martial_arts
155775004,motosport
916357824,volleyball
920077015,extreme
724575310,athletics
732725131,martial_arts
802544922,extreme
959923306,athletics
846289631,martial_arts
252017522,boardgames
280458608,athletics
104061007,football
350854638,motosport
832060730,winter_sport
555020016,basketball
605027413,volleyball
789732331,winter_sport
22036439,athletics
291959212,tennis
545066315,autosport
930446319,volleyball
655435538,autosport
673848710,volleyball
483581922,volleyball
249355536,martial_arts
813350212,tennis
18474206,autosport
452666501,basketball
217409812,tennis
662150224,football
989301701,winter_sport
330574029,volleyball
808720707,martial_arts
8754004,football
58842105,motosport
933474909,autosport
461441908,boardgames
479245314,volleyball
731161905,football
130535527,winter_sport
